,url_num_hyphens_dom,url_hostname_len,url_num_dots,url_num_underscores,url_ip_present,url_entropy,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('object'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a')
447,1.0,16.0,1.0,0.0,0.0,3.688721876,0.0,11.0,0.0,1.0,1.0,19.0,47.0
2482,0.0,42.0,3.0,0.0,0.0,4.037405811,0.0,2.0,0.0,1.0,2.0,0.0,0.0
2427,2.0,39.0,2.0,0.0,0.0,4.250252636,1.0,12.0,2.0,1.0,1.0,2.0,140.0
1902,0.0,9.0,1.0,0.0,0.0,4.003928032,0.0,2.0,0.0,1.0,1.0,1.0,5.0
90,0.0,16.0,4.0,0.0,0.0,4.407559729,0.0,0.0,0.0,1.0,1.0,0.0,0.0
881,0.0,6.0,1.0,0.0,0.0,3.689703732,0.0,3.0,0.0,1.0,1.0,0.0,5.0
2369,0.0,14.0,2.0,0.0,0.0,3.621175543,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1818,0.0,19.0,2.0,0.0,0.0,4.039148672,0.0,25.0,0.0,1.0,1.0,1.0,6.0
1058,0.0,22.0,1.0,0.0,0.0,3.814371943,0.0,30.0,0.0,1.0,1.0,0.0,29.0
1471,0.0,27.0,1.0,0.0,0.0,4.121267947,0.0,2.0,0.0,1.0,1.0,1.0,16.0
1402,2.0,36.0,6.0,0.0,0.0,4.122684438,0.0,2.0,0.0,1.0,1.0,1.0,18.0
62,0.0,9.0,2.0,0.0,0.0,4.260067015,0.0,14.0,0.0,1.0,1.0,1.0,55.0
1815,2.0,18.0,2.0,0.0,0.0,4.672226267,0.0,3.0,0.0,1.0,1.0,1.0,0.0
2635,0.0,18.0,2.0,0.0,0.0,3.92385619,0.0,15.0,0.0,1.0,1.0,1.0,61.0
3220,0.0,17.0,2.0,0.0,0.0,4.386015935,0.0,29.0,0.0,1.0,1.0,1.0,127.0
1518,0.0,19.0,2.0,0.0,0.0,4.175273298,0.0,2.0,0.0,1.0,1.0,1.0,13.0
2018,1.0,34.0,3.0,0.0,0.0,4.868627543,0.0,1.0,0.0,1.0,1.0,1.0,26.0
115,1.0,28.0,1.0,0.0,0.0,3.974937501,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2158,2.0,24.0,1.0,0.0,0.0,3.93441865,0.0,5.0,0.0,1.0,1.0,0.0,17.0
3163,0.0,11.0,2.0,0.0,0.0,4.386850116,0.0,7.0,0.0,1.0,1.0,1.0,0.0
1865,0.0,20.0,2.0,0.0,0.0,4.02507052,0.0,0.0,0.0,1.0,1.0,0.0,5.0
1774,0.0,12.0,2.0,0.0,0.0,4.595170779,0.0,0.0,0.0,1.0,1.0,1.0,16.0
2422,0.0,53.0,3.0,0.0,0.0,4.285778014,0.0,2.0,0.0,1.0,1.0,0.0,0.0
3107,0.0,20.0,2.0,0.0,0.0,4.060262039,0.0,22.0,0.0,1.0,1.0,1.0,81.0
3064,1.0,17.0,3.0,0.0,0.0,3.850948974,0.0,4.0,0.0,1.0,1.0,1.0,0.0
3403,0.0,22.0,2.0,0.0,0.0,4.014860327,0.0,27.0,0.0,1.0,1.0,1.0,4.0
1206,0.0,13.0,2.0,0.0,0.0,3.68418372,0.0,0.0,0.0,1.0,1.0,0.0,0.0
406,0.0,27.0,3.0,0.0,0.0,4.396015693,0.0,8.0,0.0,1.0,1.0,1.0,6.0
3534,0.0,74.0,5.0,0.0,0.0,4.545793898,0.0,4.0,0.0,1.0,1.0,1.0,1.0
1439,0.0,23.0,3.0,0.0,0.0,4.597056945,1.0,7.0,0.0,1.0,1.0,0.0,0.0
2064,0.0,20.0,3.0,0.0,0.0,4.972192095,1.0,1.0,0.0,1.0,1.0,1.0,14.0
1027,0.0,21.0,2.0,0.0,0.0,4.137537511,0.0,4.0,0.0,1.0,1.0,1.0,564.0
3652,0.0,26.0,2.0,0.0,0.0,3.785561003,1.0,9.0,0.0,1.0,1.0,1.0,44.0
2461,1.0,28.0,1.0,0.0,0.0,4.231746182,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2713,2.0,27.0,3.0,0.0,0.0,4.277871086,0.0,2.0,0.0,1.0,1.0,1.0,18.0
3192,0.0,17.0,1.0,0.0,0.0,4.365664673,0.0,9.0,0.0,1.0,1.0,1.0,4.0
1383,0.0,14.0,2.0,1.0,0.0,4.678027419,0.0,1.0,0.0,1.0,2.0,1.0,0.0
2843,0.0,17.0,3.0,0.0,0.0,4.328046337,0.0,17.0,0.0,1.0,1.0,2.0,29.0
3342,0.0,17.0,1.0,0.0,0.0,4.150913483,0.0,9.0,0.0,1.0,1.0,1.0,4.0
2505,1.0,36.0,2.0,0.0,0.0,4.265583323,0.0,2.0,0.0,1.0,1.0,1.0,16.0
3315,0.0,20.0,2.0,0.0,0.0,4.060262039,0.0,4.0,0.0,1.0,1.0,1.0,564.0
2830,0.0,13.0,2.0,0.0,0.0,4.318714769,0.0,0.0,0.0,2.0,2.0,2.0,0.0
1484,0.0,14.0,2.0,1.0,0.0,4.061976876,0.0,3.0,0.0,1.0,1.0,1.0,10.0
3196,0.0,17.0,4.0,0.0,0.0,4.622274065,0.0,0.0,0.0,1.0,1.0,0.0,3.0
325,1.0,34.0,3.0,0.0,0.0,4.979348277,0.0,1.0,0.0,1.0,1.0,1.0,26.0
940,0.0,29.0,2.0,0.0,0.0,4.411758105,0.0,24.0,0.0,1.0,1.0,1.0,7.0
1791,0.0,15.0,4.0,0.0,1.0,3.991729297,0.0,1.0,0.0,1.0,1.0,1.0,8.0
2734,0.0,18.0,1.0,0.0,0.0,3.667928472,0.0,1.0,0.0,1.0,1.0,0.0,1.0
3219,1.0,15.0,1.0,0.0,0.0,3.518369979,0.0,11.0,0.0,1.0,1.0,19.0,47.0
1095,0.0,13.0,4.0,0.0,0.0,4.874129548,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2295,0.0,16.0,3.0,1.0,0.0,4.878557162,0.0,9.0,0.0,1.0,1.0,1.0,24.0
2080,0.0,15.0,3.0,3.0,0.0,4.708676948,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1293,1.0,23.0,2.0,0.0,0.0,3.890319531,0.0,2.0,0.0,1.0,1.0,1.0,15.0
1566,0.0,17.0,2.0,0.0,0.0,3.65366069,0.0,52.0,0.0,1.0,1.0,1.0,47.0
852,3.0,40.0,2.0,0.0,0.0,4.20886478,0.0,2.0,0.0,1.0,1.0,1.0,19.0
2163,0.0,23.0,2.0,0.0,0.0,3.876355518,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1103,0.0,17.0,1.0,0.0,0.0,4.547995053,0.0,9.0,0.0,1.0,1.0,1.0,4.0
1830,0.0,14.0,3.0,0.0,0.0,3.368042423,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1618,0.0,13.0,4.0,0.0,0.0,4.877947279,0.0,0.0,0.0,1.0,1.0,1.0,0.0
778,0.0,12.0,2.0,0.0,0.0,3.471354487,1.0,8.0,0.0,1.0,1.0,1.0,62.0
1366,0.0,12.0,4.0,0.0,1.0,4.215589438,1.0,24.0,0.0,1.0,1.0,0.0,111.0
1130,0.0,13.0,3.0,0.0,1.0,3.30869497,0.0,1.0,0.0,1.0,1.0,0.0,7.0
3323,0.0,15.0,8.0,0.0,1.0,4.549417697,1.0,32.0,0.0,1.0,1.0,1.0,7.0
3128,1.0,31.0,1.0,0.0,0.0,4.036280046,0.0,2.0,0.0,1.0,1.0,1.0,19.0
3185,0.0,13.0,3.0,0.0,1.0,4.031401845,0.0,3.0,0.0,1.0,1.0,2.0,25.0
3218,0.0,14.0,3.0,0.0,0.0,4.622289949,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1570,0.0,21.0,3.0,0.0,0.0,4.117262013,0.0,16.0,0.0,1.0,1.0,3.0,67.0
3033,0.0,11.0,3.0,0.0,1.0,3.46132014,0.0,1.0,1.0,1.0,1.0,0.0,3.0
1858,0.0,22.0,1.0,0.0,0.0,4.317815651,0.0,4.0,0.0,1.0,1.0,1.0,8.0
3599,1.0,26.0,3.0,6.0,0.0,4.344966769,1.0,22.0,0.0,1.0,1.0,4.0,88.0
1535,1.0,25.0,3.0,0.0,0.0,4.296275349,0.0,17.0,0.0,1.0,1.0,1.0,189.0
140,0.0,21.0,2.0,0.0,0.0,4.07967865,0.0,2.0,0.0,1.0,1.0,0.0,0.0
2192,1.0,45.0,2.0,0.0,0.0,4.074234537,0.0,25.0,0.0,1.0,1.0,8.0,268.0
1590,3.0,44.0,2.0,0.0,0.0,4.183250238,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2602,2.0,21.0,1.0,0.0,0.0,3.646966668,0.0,6.0,0.0,1.0,1.0,1.0,10.0
448,0.0,13.0,1.0,0.0,0.0,4.032303243,0.0,14.0,0.0,2.0,2.0,0.0,7.0
1186,3.0,35.0,1.0,0.0,0.0,4.094073766,0.0,2.0,0.0,1.0,1.0,2.0,39.0
389,0.0,17.0,1.0,0.0,0.0,4.405855663,0.0,9.0,0.0,1.0,1.0,1.0,4.0
1232,0.0,51.0,3.0,0.0,0.0,4.258092686,0.0,2.0,0.0,1.0,1.0,0.0,0.0
3572,1.0,25.0,3.0,0.0,0.0,4.17271488,3.0,36.0,0.0,1.0,1.0,5.0,213.0
820,1.0,23.0,2.0,0.0,0.0,3.799581231,0.0,8.0,0.0,1.0,1.0,2.0,123.0
2661,0.0,15.0,3.0,3.0,0.0,4.672082974,0.0,0.0,0.0,1.0,1.0,0.0,0.0
697,0.0,16.0,2.0,0.0,0.0,4.910179279,1.0,8.0,1.0,1.0,1.0,1.0,119.0
3571,0.0,13.0,4.0,0.0,1.0,3.964735179,0.0,3.0,0.0,1.0,1.0,0.0,0.0
2529,1.0,34.0,3.0,0.0,0.0,4.808041277,0.0,1.0,0.0,1.0,1.0,1.0,26.0
3260,0.0,20.0,4.0,0.0,0.0,4.642318879,0.0,0.0,0.0,1.0,1.0,0.0,3.0
484,0.0,20.0,2.0,0.0,0.0,3.851823226,0.0,77.0,0.0,1.0,1.0,1.0,10.0
1137,0.0,17.0,2.0,1.0,0.0,4.201231789,0.0,13.0,0.0,1.0,1.0,1.0,44.0
2190,0.0,10.0,2.0,0.0,0.0,3.55034071,0.0,0.0,0.0,1.0,1.0,0.0,21.0
3215,2.0,26.0,2.0,0.0,0.0,4.138502179,1.0,13.0,0.0,1.0,1.0,1.0,82.0
3488,0.0,14.0,2.0,0.0,0.0,4.744822925,0.0,9.0,0.0,1.0,1.0,1.0,21.0
2141,0.0,15.0,2.0,0.0,0.0,3.79790269,0.0,9.0,0.0,1.0,1.0,1.0,58.0
1964,0.0,16.0,5.0,0.0,0.0,4.316244957,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2974,0.0,19.0,2.0,0.0,0.0,4.175273298,0.0,2.0,0.0,1.0,1.0,1.0,13.0
2170,2.0,29.0,3.0,0.0,0.0,4.322194163,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2474,0.0,13.0,4.0,0.0,1.0,4.278351812,0.0,1.0,0.0,1.0,1.0,0.0,0.0
24,1.0,34.0,3.0,0.0,0.0,4.8862681,0.0,1.0,0.0,1.0,1.0,1.0,26.0
1119,0.0,17.0,2.0,0.0,0.0,4.614483559,0.0,0.0,0.0,1.0,1.0,1.0,1.0
101,0.0,13.0,1.0,0.0,0.0,3.689703732,0.0,15.0,0.0,1.0,1.0,1.0,7.0
628,0.0,11.0,1.0,0.0,0.0,4.098117812,0.0,2.0,1.0,1.0,1.0,1.0,9.0
1472,0.0,16.0,1.0,0.0,0.0,3.70804815,1.0,16.0,0.0,1.0,1.0,0.0,52.0
261,0.0,17.0,3.0,0.0,0.0,4.406516782,0.0,17.0,0.0,1.0,1.0,2.0,29.0
1389,0.0,19.0,2.0,0.0,0.0,4.145647217,0.0,17.0,1.0,1.0,1.0,0.0,145.0
992,0.0,16.0,2.0,0.0,0.0,3.882045108,0.0,4.0,0.0,1.0,1.0,1.0,564.0
1920,0.0,7.0,2.0,3.0,0.0,4.654453509,0.0,3.0,0.0,1.0,1.0,0.0,0.0
3316,0.0,16.0,2.0,0.0,0.0,3.748791468,0.0,20.0,0.0,1.0,1.0,2.0,16.0
2767,0.0,19.0,2.0,0.0,0.0,4.008132026,0.0,4.0,0.0,1.0,1.0,1.0,564.0
3119,2.0,25.0,1.0,0.0,0.0,4.081532377,0.0,0.0,0.0,1.0,1.0,0.0,4.0
1562,0.0,23.0,1.0,0.0,0.0,4.145647217,0.0,6.0,0.0,1.0,1.0,1.0,16.0
1697,0.0,13.0,3.0,0.0,1.0,3.642489673,0.0,1.0,1.0,1.0,1.0,0.0,3.0
8,0.0,17.0,3.0,0.0,0.0,4.417173848,0.0,17.0,0.0,1.0,1.0,2.0,29.0
3580,0.0,21.0,2.0,0.0,0.0,4.632992497,1.0,23.0,0.0,1.0,1.0,1.0,3.0
1066,0.0,11.0,1.0,0.0,0.0,3.953810293,1.0,23.0,0.0,1.0,1.0,5.0,112.0
363,0.0,22.0,1.0,0.0,0.0,4.331976695,0.0,7.0,0.0,2.0,2.0,2.0,6.0
3523,3.0,48.0,3.0,0.0,0.0,4.242728512,1.0,6.0,0.0,1.0,1.0,1.0,0.0
1715,0.0,56.0,4.0,0.0,0.0,4.612151855,0.0,9.0,0.0,1.0,1.0,1.0,4.0
1013,0.0,19.0,2.0,0.0,0.0,3.87314068,0.0,15.0,0.0,1.0,1.0,1.0,61.0
400,0.0,17.0,2.0,0.0,0.0,3.806238929,0.0,8.0,0.0,1.0,1.0,1.0,394.0
2688,0.0,14.0,2.0,1.0,0.0,4.743848594,0.0,1.0,0.0,1.0,2.0,1.0,0.0
3650,0.0,14.0,3.0,1.0,0.0,4.156218686,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1540,1.0,57.0,6.0,0.0,0.0,4.162216037,1.0,11.0,0.0,1.0,1.0,1.0,15.0
2175,0.0,19.0,1.0,0.0,0.0,4.032303243,0.0,5.0,0.0,1.0,1.0,0.0,6.0
498,1.0,29.0,2.0,0.0,0.0,4.060012149,0.0,10.0,0.0,1.0,1.0,1.0,9.0
2916,0.0,17.0,2.0,0.0,0.0,4.084962501,0.0,12.0,0.0,1.0,1.0,1.0,34.0
2862,0.0,23.0,2.0,0.0,0.0,4.779343856,0.0,3.0,0.0,1.0,1.0,1.0,0.0
1234,2.0,31.0,1.0,0.0,0.0,4.036280046,0.0,2.0,0.0,1.0,1.0,1.0,19.0
38,0.0,15.0,3.0,0.0,1.0,3.356492414,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2578,1.0,20.0,1.0,0.0,0.0,4.104407755,0.0,3.0,0.0,1.0,1.0,1.0,0.0
1877,0.0,12.0,3.0,0.0,0.0,4.585535846,0.0,20.0,0.0,1.0,1.0,1.0,115.0
864,2.0,36.0,2.0,0.0,0.0,4.296865596,0.0,2.0,0.0,1.0,1.0,1.0,16.0
1607,0.0,14.0,3.0,0.0,1.0,3.319773835,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3383,0.0,30.0,2.0,0.0,0.0,4.376608228,0.0,2.0,0.0,1.0,1.0,5.0,0.0
345,2.0,22.0,2.0,0.0,0.0,4.296439345,0.0,2.0,0.0,1.0,1.0,2.0,39.0
2165,3.0,38.0,1.0,0.0,0.0,4.177374895,0.0,2.0,0.0,1.0,1.0,1.0,16.0
3288,0.0,39.0,2.0,0.0,0.0,4.113481348,0.0,4.0,0.0,1.0,1.0,1.0,3.0
2582,0.0,13.0,3.0,0.0,1.0,3.621175543,0.0,0.0,0.0,1.0,1.0,0.0,1.0
385,0.0,47.0,2.0,0.0,0.0,4.07208849,0.0,4.0,0.0,1.0,1.0,2.0,23.0
3500,0.0,11.0,4.0,0.0,1.0,4.06610894,0.0,3.0,0.0,1.0,1.0,0.0,0.0
3321,0.0,17.0,2.0,1.0,0.0,4.246439345,0.0,13.0,0.0,1.0,1.0,1.0,44.0
787,0.0,18.0,2.0,0.0,0.0,3.89366069,0.0,3.0,0.0,1.0,0.0,0.0,0.0
207,0.0,13.0,5.0,0.0,0.0,3.403107168,0.0,2.0,0.0,1.0,1.0,1.0,0.0
2439,0.0,18.0,2.0,0.0,0.0,3.94346519,0.0,4.0,1.0,1.0,1.0,0.0,18.0
1053,2.0,34.0,2.0,0.0,0.0,4.24415094,0.0,2.0,0.0,1.0,1.0,1.0,16.0
1989,4.0,46.0,3.0,0.0,0.0,4.501189154,0.0,2.0,0.0,1.0,1.0,1.0,16.0
520,0.0,17.0,2.0,0.0,0.0,4.084962501,0.0,15.0,0.0,1.0,1.0,0.0,36.0
1069,0.0,24.0,4.0,0.0,0.0,4.350717115,0.0,9.0,0.0,1.0,1.0,1.0,14.0
2775,0.0,18.0,2.0,0.0,0.0,4.132944045,0.0,29.0,0.0,1.0,1.0,0.0,58.0
48,0.0,17.0,2.0,0.0,0.0,4.084962501,1.0,6.0,0.0,1.0,1.0,3.0,162.0
3640,1.0,20.0,2.0,0.0,0.0,3.732308225,0.0,4.0,0.0,1.0,1.0,1.0,24.0
669,1.0,25.0,4.0,0.0,0.0,5.439224823,0.0,7.0,0.0,1.0,1.0,1.0,6.0
2305,0.0,13.0,2.0,0.0,0.0,3.921928095,0.0,0.0,0.0,1.0,1.0,0.0,0.0
769,0.0,24.0,4.0,0.0,0.0,4.066784213,0.0,1.0,0.0,2.0,1.0,1.0,2.0
1656,0.0,23.0,4.0,0.0,0.0,4.632830483,2.0,34.0,0.0,1.0,1.0,1.0,79.0
698,0.0,13.0,3.0,0.0,1.0,4.16542119,0.0,10.0,0.0,1.0,1.0,1.0,22.0
2642,1.0,15.0,1.0,0.0,0.0,3.823934896,0.0,2.0,0.0,1.0,1.0,1.0,15.0
1415,1.0,10.0,3.0,0.0,0.0,4.07507052,0.0,13.0,0.0,1.0,1.0,1.0,46.0
293,0.0,20.0,2.0,0.0,0.0,3.892451853,0.0,7.0,0.0,1.0,1.0,1.0,41.0
3300,0.0,35.0,2.0,0.0,0.0,4.462288369,0.0,24.0,0.0,1.0,1.0,1.0,14.0
894,1.0,34.0,2.0,0.0,0.0,4.130562221,0.0,4.0,0.0,1.0,0.0,0.0,2.0
2979,0.0,14.0,2.0,1.0,0.0,4.789210943,0.0,1.0,0.0,1.0,2.0,1.0,0.0
1326,2.0,34.0,1.0,0.0,0.0,4.100520393,0.0,2.0,0.0,1.0,1.0,1.0,18.0
2566,0.0,13.0,3.0,0.0,0.0,4.146439345,0.0,8.0,0.0,1.0,1.0,0.0,73.0
983,0.0,14.0,4.0,0.0,0.0,4.642647159,0.0,0.0,0.0,1.0,1.0,0.0,3.0
3250,0.0,17.0,3.0,0.0,0.0,4.399677289,0.0,17.0,0.0,1.0,1.0,2.0,29.0
1113,0.0,23.0,2.0,0.0,0.0,4.412521973,1.0,8.0,1.0,1.0,1.0,1.0,73.0
631,0.0,14.0,1.0,0.0,0.0,3.606936732,0.0,8.0,0.0,1.0,1.0,2.0,4.0
3579,0.0,22.0,4.0,1.0,0.0,4.172995053,0.0,0.0,0.0,1.0,1.0,0.0,0.0
212,0.0,18.0,1.0,0.0,0.0,3.736006946,0.0,2.0,0.0,1.0,1.0,0.0,0.0
1930,0.0,15.0,1.0,0.0,0.0,3.675310869,0.0,16.0,0.0,1.0,1.0,2.0,2.0
1610,0.0,24.0,2.0,0.0,0.0,4.189886078,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2517,0.0,13.0,3.0,0.0,0.0,4.188982197,1.0,5.0,0.0,1.0,1.0,0.0,71.0
1288,0.0,16.0,2.0,0.0,0.0,4.782082851,1.0,8.0,1.0,1.0,1.0,1.0,119.0
3538,0.0,24.0,2.0,0.0,0.0,4.307207868,1.0,8.0,1.0,1.0,1.0,1.0,71.0
2336,0.0,16.0,3.0,14.0,0.0,4.564687076,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3148,0.0,21.0,2.0,0.0,0.0,4.137537511,0.0,22.0,0.0,1.0,1.0,1.0,70.0
2710,0.0,11.0,4.0,0.0,0.0,3.653235913,0.0,8.0,0.0,1.0,1.0,3.0,10.0
198,0.0,17.0,2.0,0.0,0.0,4.251629167,0.0,8.0,0.0,1.0,1.0,0.0,77.0
2990,0.0,20.0,2.0,0.0,0.0,3.986187965,0.0,8.0,0.0,1.0,1.0,1.0,75.0
2836,0.0,13.0,4.0,0.0,0.0,4.888374154,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2608,0.0,24.0,2.0,0.0,0.0,3.873235826,1.0,22.0,0.0,1.0,1.0,1.0,51.0
2848,0.0,15.0,3.0,0.0,1.0,4.071894459,0.0,10.0,0.0,1.0,1.0,1.0,7.0
2667,0.0,22.0,3.0,0.0,0.0,4.410086505,1.0,15.0,0.0,1.0,1.0,4.0,13451.0
2352,0.0,18.0,3.0,0.0,0.0,4.332786848,0.0,17.0,0.0,1.0,1.0,0.0,71.0
3550,0.0,17.0,3.0,1.0,0.0,4.65135629,0.0,1.0,0.0,1.0,1.0,0.0,3.0
1443,0.0,17.0,3.0,0.0,0.0,4.418757405,0.0,17.0,0.0,1.0,1.0,2.0,29.0
3474,0.0,26.0,3.0,0.0,0.0,4.022098308,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2315,0.0,11.0,1.0,0.0,0.0,4.251464635,0.0,9.0,0.0,1.0,1.0,4.0,201.0
223,1.0,34.0,3.0,0.0,0.0,4.929244111,0.0,1.0,0.0,1.0,1.0,1.0,26.0
1968,0.0,17.0,2.0,0.0,0.0,3.823934896,0.0,9.0,0.0,1.0,1.0,0.0,24.0
523,0.0,13.0,1.0,0.0,0.0,4.004344446,0.0,0.0,0.0,1.0,1.0,0.0,0.0
229,0.0,14.0,2.0,1.0,0.0,4.766926037,0.0,1.0,0.0,1.0,2.0,1.0,0.0
2591,1.0,24.0,1.0,0.0,0.0,4.116729297,0.0,2.0,0.0,1.0,1.0,1.0,18.0
1898,0.0,19.0,3.0,0.0,0.0,4.6823368,0.0,6.0,0.0,1.0,1.0,1.0,17.0
2026,0.0,15.0,1.0,0.0,0.0,3.795088586,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1653,1.0,21.0,1.0,0.0,0.0,3.840402547,0.0,45.0,0.0,1.0,1.0,1.0,38.0
2442,0.0,27.0,1.0,0.0,0.0,4.179776181,1.0,2.0,0.0,1.0,1.0,2.0,5.0
3346,0.0,15.0,3.0,0.0,0.0,4.093139062,0.0,28.0,0.0,1.0,1.0,1.0,475.0
1094,0.0,13.0,2.0,0.0,0.0,4.69958177,1.0,4.0,0.0,1.0,1.0,1.0,8.0
1214,3.0,36.0,1.0,0.0,0.0,4.166389505,0.0,2.0,0.0,1.0,1.0,1.0,15.0
2593,0.0,15.0,3.0,0.0,1.0,3.390805482,0.0,4.0,0.0,1.0,1.0,0.0,0.0
1682,0.0,8.0,2.0,1.0,0.0,4.744655185,0.0,2.0,0.0,1.0,1.0,1.0,8.0
2273,0.0,15.0,3.0,2.0,0.0,4.686183084,0.0,0.0,0.0,1.0,1.0,0.0,0.0
583,1.0,29.0,1.0,0.0,0.0,4.098117812,0.0,2.0,0.0,1.0,1.0,1.0,13.0
2354,1.0,15.0,3.0,1.0,0.0,4.704652952,0.0,3.0,0.0,1.0,2.0,1.0,2.0
1376,0.0,17.0,2.0,0.0,0.0,4.813810204,1.0,8.0,1.0,1.0,1.0,1.0,119.0
1124,1.0,33.0,2.0,0.0,0.0,4.16024,0.0,2.0,0.0,1.0,1.0,1.0,16.0
1860,1.0,23.0,1.0,0.0,0.0,4.17569644,0.0,2.0,0.0,1.0,1.0,1.0,13.0
828,0.0,23.0,1.0,0.0,0.0,3.868158609,0.0,11.0,0.0,1.0,1.0,0.0,56.0
3648,0.0,12.0,1.0,0.0,0.0,3.921928095,1.0,6.0,0.0,1.0,1.0,0.0,27.0
2066,0.0,9.0,4.0,1.0,0.0,4.086479548,0.0,11.0,0.0,1.0,1.0,1.0,5.0
3324,0.0,14.0,3.0,0.0,1.0,4.128928032,0.0,3.0,0.0,1.0,1.0,2.0,25.0
3643,0.0,13.0,3.0,0.0,0.0,4.069548828,0.0,2.0,0.0,1.0,1.0,0.0,0.0
821,1.0,19.0,2.0,0.0,0.0,4.114066203,0.0,2.0,0.0,1.0,1.0,1.0,18.0
1997,3.0,44.0,3.0,0.0,0.0,4.242198842,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1250,0.0,15.0,3.0,0.0,0.0,3.762267391,0.0,26.0,0.0,1.0,1.0,1.0,63.0
1744,0.0,13.0,4.0,0.0,1.0,4.838206056,0.0,1.0,0.0,1.0,2.0,1.0,0.0
1205,0.0,14.0,1.0,0.0,0.0,4.115371591,0.0,10.0,0.0,1.0,1.0,2.0,8.0
823,0.0,17.0,3.0,0.0,0.0,4.256590762,0.0,17.0,0.0,1.0,1.0,2.0,29.0
2303,0.0,19.0,1.0,0.0,0.0,4.460229102,1.0,54.0,0.0,1.0,1.0,1.0,30.0
398,0.0,18.0,2.0,0.0,0.0,3.81366069,0.0,6.0,0.0,1.0,1.0,0.0,37.0
2270,0.0,16.0,2.0,0.0,0.0,3.653996739,1.0,16.0,0.0,1.0,1.0,1.0,161.0
1666,0.0,14.0,3.0,3.0,0.0,4.2595142,0.0,9.0,0.0,1.0,1.0,0.0,31.0
2918,0.0,26.0,1.0,0.0,0.0,3.795325,0.0,13.0,0.0,1.0,1.0,0.0,19.0
3392,0.0,27.0,3.0,0.0,0.0,4.527764122,0.0,9.0,0.0,1.0,1.0,0.0,70.0
3058,0.0,17.0,2.0,0.0,0.0,3.872905595,0.0,8.0,0.0,1.0,1.0,1.0,396.0
891,1.0,20.0,2.0,0.0,0.0,4.22109725,0.0,2.0,0.0,1.0,1.0,1.0,92.0
747,0.0,20.0,1.0,0.0,0.0,3.988521032,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2123,0.0,13.0,4.0,0.0,0.0,4.829029301,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3120,0.0,20.0,2.0,0.0,0.0,3.896291529,1.0,7.0,0.0,1.0,1.0,3.0,152.0
37,0.0,23.0,2.0,0.0,0.0,3.977916875,0.0,13.0,0.0,1.0,1.0,0.0,114.0
3551,0.0,13.0,3.0,0.0,1.0,4.01790009,1.0,21.0,0.0,1.0,1.0,1.0,123.0
1576,0.0,16.0,2.0,0.0,0.0,4.781147021,1.0,8.0,1.0,1.0,1.0,1.0,119.0
1962,0.0,18.0,2.0,0.0,0.0,4.05092779,0.0,17.0,1.0,1.0,1.0,0.0,145.0
1782,0.0,12.0,4.0,0.0,0.0,4.720870145,1.0,10.0,0.0,1.0,1.0,0.0,0.0
2911,1.0,17.0,2.0,0.0,0.0,3.636842188,0.0,3.0,0.0,1.0,1.0,2.0,131.0
1606,0.0,17.0,2.0,0.0,0.0,3.970175521,0.0,22.0,0.0,1.0,1.0,2.0,189.0
1647,0.0,15.0,4.0,0.0,0.0,4.362207073,1.0,9.0,0.0,1.0,1.0,1.0,108.0
2377,0.0,16.0,4.0,3.0,0.0,4.563930572,0.0,0.0,0.0,1.0,1.0,0.0,3.0
3139,0.0,15.0,3.0,0.0,1.0,3.606936732,0.0,3.0,0.0,1.0,1.0,0.0,0.0
1769,0.0,14.0,1.0,0.0,0.0,3.935935796,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2856,0.0,11.0,1.0,0.0,0.0,4.155651552,0.0,8.0,0.0,1.0,1.0,0.0,46.0
750,3.0,33.0,5.0,1.0,0.0,4.779360345,0.0,15.0,0.0,1.0,1.0,1.0,20.0
372,0.0,11.0,4.0,0.0,0.0,4.319510915,4.0,1.0,0.0,1.0,1.0,0.0,2.0
1162,2.0,29.0,2.0,0.0,0.0,4.115897411,0.0,11.0,0.0,1.0,1.0,1.0,82.0
